,Unnamed: 0,Name,Price,Discount,Worthy,Final_rating,Number_of_ratings,5star,4star,3star,2star,1star,Brand,Genre,Sub-Genre,Publication_day,Publication_month,Publication_year,Operating_system,Sub_operating_system,Format,Platform,Other_features,Description,Description_bullets_num,Description_size
484,1538,Universe At War: Earth Assault - PC,-1.0,-1.0,1,4.4,71,51,4,8,2,3,14,4,0,11,12,2007,2,2,0,1,0,"Unprecedented unit and faction customization give you the ability to change units and research in the middle of combat to overcome any challenge.
Full Games for Windows, Direct X compatible, Live for Windows support.
Dual-layered gameplay featuring intense tactical battles and strategic global mode where you manage resources, consolidate territories, and maneuver armies.
Massive-scale units that dwarf conventional RTS units.
Developed by Petroglyph, makers of Star Wars: Empire at War.",5,70
485,1539,Rollercoaster Tycoon 3: Wild! Expansion - PC,-1.0,-1.0,0,3.9,49,28,5,3,4,6,4,4,0,0,0,0,2,0,1,1,0,"Choose from two crazy new themes - Jungle and Prehistoric
9 new scenarios, 8 great new roller coasters, 18 flat rides and 4 transport rides -- including a huge paddle steamer
Select from 6 different wild animals, all with their own needs
Maintain the grounds and keep the animals happy -- and have a tranquilizer gun ready in case they attack
Play with the animals to keep them happy - then get them to breed for new attractions or for selling to other zoos & parks",5,86
486,1541,Descent 3 - PC,-1.0,-1.0,0,3.9,23,11,4,2,0,4,33,1,0,0,0,0,10,4,1,1,0,0,0,0
487,1544,Myst: Masterpiece Edition - PC,-1.0,-1.0,0,3.7,64,36,4,4,4,13,1,2,0,0,0,0,11,7,1,1,0,"Alone on a mysterious island, you set out to explore its grandeur and mystery
Here a chilling tale of intrigue and injustice, defying all boundaries of space and time, is being told
Summon your wits and imagination about you
Every scrape of paper and ambient sound may provide that vital clues which allow hidden secrets to unravel before you
Each discovery you make and each puzzle you solve will lead you one step closer to reversing a wrong that has gone unchecked for ages",5,84
488,1545,Need for Speed: Most Wanted Black Edition - PC,-1.0,-1.0,1,4.5,103,78,11,6,4,4,0,7,0,0,0,0,2,0,1,1,0,"Race Online! Need For Speed Most Wanted features online play.
Open Road, Open World: Rule the streets as the most notorious street racer in various regions that include edgy industrial and urban environments.
All-New Gameplay: Need for Speed Most Wanted features new and exciting gameplay that incorporates strategic cop pursuit and skill-based evasion techniques with illicit street racing.
Visual Customization: Whether gamers are trying to lose the cops or they just want to pimp their ride, Need for Speed Most Wanted offers extensive visual customizations.
Blacklist: As players enter the world of illicit street racing, they must go up against the best street racers on the scene to earn respect and rise to the top of the Blacklist.",5,118
489,1546,AWAKENING The Red Leaf Forest + The Golden Age Hidden Object PC Game DVD-ROM,-1.0,-1.0,1,4.2,15,10,1,1,0,2,15,20,0,0,0,0,2,12,2,0,0,"Beautiful Hidden Object scenes
Lushly detailed and unique landscapes to discover
Meet characters that explore the world along with you
Use your unique magical ability to solve puzzles and uncover clues",4,31
490,1548,Baldur's Gate Original Saga with Tales of the Sword Coast Expansion Pack - PC,-1.0,-1.0,1,4.2,113,74,14,3,9,11,112,3,0,0,0,0,3,4,1,1,0,"Baldur's Gate:
Baldur's Gate takes you to the forgotten realms setting , on a visually dazzling role-playing adventure that brings life to the grand tradition of the advanced Dungeons& Dragons game.
Tales of the Sword Coast:
Continue your adventure with the character you create in Baldur's Gate. Travel the Sword Coast to find clues on your true identity. Use all your powerful skills wisely to survive in these captivating tales.",4,70
491,1550,Mystery Case Files: 13th Skull Collector's Edition,-1.0,-1.0,1,4.5,63,48,4,5,0,4,50,5,0,0,0,0,17,15,2,1,0,"The scariest Mystery Case Files game yet!
Live videos seamlessly integrated into gameplay
Solve brain-bending puzzles to proceed
Includes bonus gameplay and alternate endings
Game plus deluxe strategy guide included!",5,30
492,1551,House of The Dead - PC,-1.0,-1.0,0,3.9,21,11,5,0,0,4,14,1,0,0,0,0,10,4,1,1,0,"Kill zombies in this first person shooter game
4 chapters with branching storylines
Defeat more than 11 types of enemies
The undead react realistically to your shots
For 1 or 2 players",5,32
493,1552,Star Trek: Armada - PC,-1.0,-1.0,1,4.2,162,100,21,21,11,8,2,1,0,0,0,0,3,4,1,1,0,"Lead 4 distinct races: the Federation, Klingon, Romulan, and Borg
Campaigns consist of a variety of tactical, combat, and protective missions
Build over 30 types of starships, including battleships, cruisers, destroyers, and construction ships
Arm your fleet with a multitude of weapons, from phasers to photon torpedoes
Play a variety of single-player missions and an extensive range of story-driven multiplayer options",5,61
494,1553,Fast Food Tycoon (Jewel Case) - PC,-1.0,-1.0,0,3.7,11,4,2,1,0,1,2,4,0,0,0,0,3,4,1,1,0,0,0,0
495,1566,Age of Empires III (PC Games),-1.0,-1.0,1,4.0,59,33,8,6,3,6,11,4,0,23,10,2007,2,0,0,1,0,"Stunning scenes
Spectacular combat
New game-play elements",3,7
496,1569,Crysis Collector's Edition - PC,-1.0,-1.0,0,3.5,40,18,4,4,4,8,0,1,0,13,11,2007,2,2,0,1,0,Brand New in box. The product ships with all relevant accessories,1,11
498,1574,Gettysburg Civil War Battles - PC,-1.0,-1.0,0,1.5,2,0,0,0,1,1,112,4,0,0,0,0,2,7,1,1,0,"Choose to play as Union soldiers or the Confederate army
Control over 100,000 solider units
Epic battles of American history await you in this historical adventure
Command troops through the bloodiest battle ever fought on American soil
View the entire battlefield from afar, to make strategic decision that could save 1000s of lives",5,53
499,1575,Discouraged Workers Demo [Download],-1.0,-1.0,0,3.0,1,0,0,1,0,0,112,2,0,26,4,2015,1,1,0,1,0,"A Korean-based densely-plotted story with the gloomy theme.
Short but intense playtime, with the real soap opera-like directing.
The animation-style sprites & CGs, and backgrounds based on retouched real pictures.
Powerful data compression technology applied!",4,35
500,1577,Fishdom 5 - Game Pack - PC,-1.0,-1.0,1,4.0,96,54,13,11,6,10,88,11,0,0,0,0,1,1,1,1,0,Build your own aquarium,1,4
501,1579,SimCity 2000 Special Edition (Jewel Case) - PC,-1.0,-1.0,1,4.0,86,51,14,4,6,10,0,7,0,0,0,0,11,6,1,1,0,0,0,0
502,1580,Ultimate Yahtzee - PC,-1.0,-1.0,0,3.6,46,24,3,3,3,10,46,20,0,0,0,0,3,4,1,1,0,You are also getting Monopoly total of 2 cd's,1,9
503,1581,Bejeweled Twist - PC,-1.0,-1.0,0,3.7,45,24,6,1,3,9,17,5,0,0,0,0,1,1,1,1,0,"Spin and match explosive gems for shockwaves of fun.
Rev up with a strategic challenge or relax in the gem-spinning zone.
Any way you play, you'll find endless ways to win!",3,31
505,1590,Bionicle: The Game - PC,-1.0,-1.0,0,3.6,16,6,2,3,2,2,0,2,0,0,0,0,3,1,1,1,0,"Enter the LEGO BIONICLE world of Mata Nui
Helping the Toa achieve their destiny by evolving into the super Toa
Use awesome elemental powers to defeat the shadow of darkness brought by a sinister villain
Adventure in elementally-themed locations such as high mountains, great lakes, and mighty volcanoes
Varied gameplay includes subtle puzzles and thrilling action and sport sequences",5,59
506,1591,South Park - PC,-1.0,-1.0,0,3.5,10,4,0,3,0,2,112,1,0,0,0,0,3,4,1,1,0,0,0,0
507,1592,RPG Fantasy Action Pack - PC,-1.0,-1.0,0,3.7,13,5,2,1,1,1,22,3,0,0,0,0,1,1,1,1,0,"Includes Dungeon Lords, Gothic 3, and Loki: Heroes of Mythology
Over 150 hours of gameplay",2,15
508,1594,Play Doh Creations - PC,-1.0,-1.0,1,4.0,4,2,0,0,1,0,4,17,0,11,1,2005,0,0,1,1,0,d game,1,2
509,1595,Avatar - PC,-1.0,-1.0,0,3.9,78,35,12,21,4,4,1,2,0,0,0,0,1,1,2,1,0,"Become immersed in the world of the Avatar feature film, viewing James Cameron's universe from your own perspective
Take your stand in a raging conflict, fighting either for the indigenous Na'vi or the resource-hunting RDA Corporation
Arm yourself with any of more than 60 total RDA and Na'vi weapons, customizing them for your own use
Prepare yourself for battle by choosing any of 20 skills for each clan
Design your own character and acquire new skills as you make your way through the game",5,84
510,1596,Monster Jam - PC,-1.0,-1.0,0,3.3,25,9,3,5,2,5,9,14,0,0,0,0,2,2,1,1,0,"Experience extreme monster truck action
20 of the biggest names in monster trucks
Destroy your environment
Multiplayer
Destroy your monster truck",5,21
511,1598,6 Great Games,-1.0,-1.0,0,3.4,51,18,9,5,5,11,88,2,0,0,0,0,15,15,1,6,0,0,0,0
512,1599,StarLancer (Jewel Case) - PC,-1.0,-1.0,0,3.4,7,1,1,2,1,0,11,4,0,0,0,0,3,1,1,1,0,0,0,0
513,1600,"Hidden Expeditions 3 Pack - Titanic, Everest, Amazon - PC",-1.0,-1.0,1,4.0,36,18,7,3,2,3,58,2,0,0,0,0,1,1,1,1,0,"Classic hidden object/search & find gameplay meets adventure, all in 3 separate games!
Travel around the world and see the world's most colorful cultures and beautiful locations with incredible graphics and real-life video
Featuring 25+ levels per game
Thousands of hidden objects to find
Increasing re-playability and challenges – randomized gameplay means you will never play the same game twice!",5,60
514,1605,Samantha Swift Trilogy - PC,-1.0,-1.0,0,3.6,20,8,1,6,1,1,13,2,0,0,0,0,1,1,1,1,0,"In the latest installment, archaeologist Samantha Swift travels the globe searching for the lost tribes of Atlantis.
3 Great Samantha Swift adventures in one box!
You'll have to outwit Payne's newest agent, the devious Colonel Tempesta
Three great adventures in one!
Combines Hidden Object and Puzzle-Solving Adventure game play
Collect artifacts for The Museum of Secrets Lost
Travel the world to exotic locations
Hunt for tools to locate completely hidden items and a secret item in each scene",8,78
515,1611,Freedom Fighters - PC,-1.0,-1.0,1,4.2,39,26,3,3,0,5,0,4,0,0,0,0,3,1,1,1,0,"Christopher Walker has lost his family in New York City, after the nuking of Washington D.C. and the death of America's leaders. As Soviet forces cross the borders of Mexico & Canada, he'll lead a guerilla band to fight through them and learn his loved ones' fate -- becoming an unlikely hero.
Jump headlong into intense urban warfare, as you engage in guerilla combat -- from small sabotage missions to large-scale battles
Turn-based startegy gameplay allows you to pick your own missions - each one has a different set of strategies and outcomes
Keep your charisma high - it's your primary recruitment tool, and you'll need all the help you can get
Enahnced rendering technology and rich multiplayer support lets you become a legendary guerilla warrior -- and Freedom Fighter!",5,130
517,1617,Encore Hoyle Puzzle & Board Games 2011,-1.0,-1.0,0,3.3,61,25,5,6,6,17,8,5,0,0,0,0,12,1,2,1,0,"30 varieties of games included in this collection: Word Games, Strategy Games, Card Games, Board Games, Family Favorites, Brain Teasers, Memory Games, and More!
BONUS Match 3 Game, Boonka!! With over 60 fast-paced levels, 15 powerful, level-changing power-ups and bonuses, 3 unique game modes, and truly addictive game play, Boonka has something for everyone!
HOYLE Highlights: Use HOYLE Face Creator to design your own player, Customize card backs, characters and more! Earn HOYLE rewards to unlock fun game bonuses.
30 varieties of games included in this collection:
Word Games, Strategy Games, Card Games, Board Games, Family Favorites, Brain Teasers, Memory Games, and More!
BONUS Match 3 Game, Boonka!! With over 60 fast-paced levels, 15 powerful, level-changing power-ups and bonuses,
Use HOYLE Face Creator to design your own player, Customize card backs, characters and more! Earn HOYLE rewards to unlock fun game bonuses.",7,142
518,1619,The Sims 4 Island Living - PC,-1.0,-1.0,1,4.6,231,189,18,11,2,9,0,7,0,0,0,0,17,13,1,1,0,"Welcome to Sulani, where the sun shines bright and the nights are totally chill; Set sail on the glistening water in your island canoe, swim to your heart's content, and explore the scenery on a watercraft
Become a conservationist, clean up the beaches, and watch your Sims' impact bloom all over the island; Take to the waves in a fishing or diving career or become a lifeguard to keep the locals safe under the sun
Dress Sims in tropical garb inspired by sun, sand, and waves; Or, gear up for water activities like snorkeling and swimming
Tradition runs deep on Sulani, and your Sims get to experience everything it has to offer; Immerse Sims in their newfound lifestyle by attending a pit barbecue",4,123
519,1620,Fisher-Price Outdoor Adventures Ranger Trail - PC,-1.0,-1.0,1,4.0,5,3,1,0,0,1,9,1,0,0,0,0,3,7,1,1,0,0,0,0
520,1622,Star Wars Yoda Stories PC Game,-1.0,-1.0,1,4.1,9,4,1,3,0,0,29,4,0,0,0,0,7,0,1,1,0,0,0,0
521,1625,Bibleman Video Game Adventure: A Fight for Faith,-1.0,-1.0,1,4.0,4,1,1,0,1,0,15,2,0,0,0,0,2,7,1,1,0,OLDER GAME-Check OS Sys Requirements CLOSELY,1,6
522,1627,Hidden Object Collection - Amazing Adventures,-1.0,-1.0,1,4.6,23,19,1,0,0,2,17,2,0,0,0,0,8,10,1,1,0,"Find over 2,000 cleverly hidden objects
Explore 25 mysterious scenes to uncover clues
3 game modes - Escape the Valley, plus 2 bonus modes
Play 7 mini-games - Match-3, Block Slide, Jigsaw and more",4,34
523,1629,Hotel for Dogs - PC,-1.0,-1.0,1,4.4,5,3,1,1,0,0,53,2,0,0,0,0,1,1,1,1,0,"Experience what you see in the movie. HOTEL FOR DOGS features the likenesses and voices of the movie's two young stars, Emma Roberts and Jake T. Austin, and dozens of the dogs and the hotel seen in the live-action feature film
Dogs. Lots and lots of dogs. Feed, groom and play with dozens of adorable playful pups seen in the movie
Challenging game play. Navigate through 10 levels of challenging and exciting game play; each level requiring players to complete three basic goals to keep the lovable dogs happy
Wacky gadgets. Search for parts and tools to build more than a dozen amazing gadgets that help players take care of and entertain the dogs
Cold-hearted dog catchers. Save your furry friends from the mean dog catcher and rescue pups from the pound",5,132
524,1630,Saddle Up: Time To Ride - PC,-1.0,-1.0,1,4.0,32,18,4,3,3,3,45,7,0,0,0,0,3,1,1,1,0,"Compete on 14 different and unique courses
Ride through 6 different landscapes
Integrated adventure mode allows you to play through the game while trying to solve a mystery
Customize your horse with your favorite features
Multiplayer mode included – replay a course with other players",5,45
